session_id,video_id,crop_ids,species
session_00379,a82f5b57222aa0ff116d17c61291faf2,"a82f5b57222aa0ff116d17c61291faf2_c02252,a82f5b57222aa0ff116d17c61291faf2_c02253,a82f5b57222aa0ff116d17c61291faf2_c02260,a82f5b57222aa0ff116d17c61291faf2_c02261,a82f5b57222aa0ff116d17c61291faf2_c02262,a82f5b57222aa0ff116d17c61291faf2_c02263,a82f5b57222aa0ff116d17c61291faf2_c02264",Black-Capped Chickadee
session_00380,a82f5b57222aa0ff116d17c61291faf2,a82f5b57222aa0ff116d17c61291faf2_c02251,Black-Capped Chickadee
session_00381,a83cdc3822e5a36ca6a34e6ed637050a,"a83cdc3822e5a36ca6a34e6ed637050a_c02265,a83cdc3822e5a36ca6a34e6ed637050a_c02266,a83cdc3822e5a36ca6a34e6ed637050a_c02267,a83cdc3822e5a36ca6a34e6ed637050a_c02268,a83cdc3822e5a36ca6a34e6ed637050a_c02269",Dark-Eyed Junco
session_00382,a83cdc3822e5a36ca6a34e6ed637050a,"a83cdc3822e5a36ca6a34e6ed637050a_c02280,a83cdc3822e5a36ca6a34e6ed637050a_c02281,a83cdc3822e5a36ca6a34e6ed637050a_c02282,a83cdc3822e5a36ca6a34e6ed637050a_c02283,a83cdc3822e5a36ca6a34e6ed637050a_c02284",Dark-Eyed Junco
session_00383,a83cdc3822e5a36ca6a34e6ed637050a,a83cdc3822e5a36ca6a34e6ed637050a_c02273,Dark-Eyed Junco
session_00384,a83cdc3822e5a36ca6a34e6ed637050a,"a83cdc3822e5a36ca6a34e6ed637050a_c02270,a83cdc3822e5a36ca6a34e6ed637050a_c02271,a83cdc3822e5a36ca6a34e6ed637050a_c02272,a83cdc3822e5a36ca6a34e6ed637050a_c02274,a83cdc3822e5a36ca6a34e6ed637050a_c02275,a83cdc3822e5a36ca6a34e6ed637050a_c02276,a83cdc3822e5a36ca6a34e6ed637050a_c02277,a83cdc3822e5a36ca6a34e6ed637050a_c02278,a83cdc3822e5a36ca6a34e6ed637050a_c02279,a83cdc3822e5a36ca6a34e6ed637050a_c02285,a83cdc3822e5a36ca6a34e6ed637050a_c02286,a83cdc3822e5a36ca6a34e6ed637050a_c02287,a83cdc3822e5a36ca6a34e6ed637050a_c02288",Dark-Eyed Junco
session_00385,a9fc445d969caf5a2585aef99dcaa9b0,"a9fc445d969caf5a2585aef99dcaa9b0_c02289,a9fc445d969caf5a2585aef99dcaa9b0_c02290,a9fc445d969caf5a2585aef99dcaa9b0_c02291,a9fc445d969caf5a2585aef99dcaa9b0_c02292",Black-Capped Chickadee
session_00386,a9fc445d969caf5a2585aef99dcaa9b0,a9fc445d969caf5a2585aef99dcaa9b0_c02293,Chickadee
session_00387,ab1846dc2b70d3a9cfa453850206d6e2,"ab1846dc2b70d3a9cfa453850206d6e2_c02295,ab1846dc2b70d3a9cfa453850206d6e2_c02296,ab1846dc2b70d3a9cfa453850206d6e2_c02297,ab1846dc2b70d3a9cfa453850206d6e2_c02298,ab1846dc2b70d3a9cfa453850206d6e2_c02299,ab1846dc2b70d3a9cfa453850206d6e2_c02300",Dark-Eyed Junco
session_00388,ab1846dc2b70d3a9cfa453850206d6e2,ab1846dc2b70d3a9cfa453850206d6e2_c02301,Black-Capped Chickadee
session_00389,ab1846dc2b70d3a9cfa453850206d6e2,ab1846dc2b70d3a9cfa453850206d6e2_c02294,Dark-Eyed Junco
session_00390,ab36b7b54b5bcdb0e97ddc6ba887c6d9,"ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02304,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02306,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02307,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02308,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02313,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02314,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02319,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02329,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02330,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02338,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02341",Dark-Eyed Junco
session_00391,ab36b7b54b5bcdb0e97ddc6ba887c6d9,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02318,Dark-Eyed Junco
session_00392,ab36b7b54b5bcdb0e97ddc6ba887c6d9,"ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02302,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02303,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02305,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02309,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02310,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02311,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02312,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02315,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02316,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02317,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02320,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02321,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02322,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02323,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02324,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02325,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02326,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02327,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02328,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02331,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02332,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02333,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02334,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02335,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02336,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02337,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02339,ab36b7b54b5bcdb0e97ddc6ba887c6d9_c02340",Dark-Eyed Junco
session_00393,ab9a6edfeb4d9c185e28b9cb6b1b13a5,"ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02342,ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02343,ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02344,ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02345,ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02346,ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02347,ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02348,ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02349,ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02350,ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02351,ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02353,ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02354,ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02355,ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02356,ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02357,ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02359,ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02360,ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02361,ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02362,ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02363,ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02364,ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02365,ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02367,ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02368",Dark-Eyed Junco
session_00394,ab9a6edfeb4d9c185e28b9cb6b1b13a5,"ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02352,ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02358,ab9a6edfeb4d9c185e28b9cb6b1b13a5_c02366",Dark-Eyed Junco
session_00395,ac74338e25a1b67c0b066c1fed59121d,"ac74338e25a1b67c0b066c1fed59121d_c02369,ac74338e25a1b67c0b066c1fed59121d_c02370,ac74338e25a1b67c0b066c1fed59121d_c02371,ac74338e25a1b67c0b066c1fed59121d_c02372,ac74338e25a1b67c0b066c1fed59121d_c02373,ac74338e25a1b67c0b066c1fed59121d_c02374,ac74338e25a1b67c0b066c1fed59121d_c02375",Dark-Eyed Junco
session_00396,ac74338e25a1b67c0b066c1fed59121d,ac74338e25a1b67c0b066c1fed59121d_c02377,Dark-Eyed Junco
session_00397,ac74338e25a1b67c0b066c1fed59121d,ac74338e25a1b67c0b066c1fed59121d_c02376,Dark-Eyed Junco
session_00398,acd7cef4d90026094b07632264519b1a,"acd7cef4d90026094b07632264519b1a_c02378,acd7cef4d90026094b07632264519b1a_c02379,acd7cef4d90026094b07632264519b1a_c02380,acd7cef4d90026094b07632264519b1a_c02381,acd7cef4d90026094b07632264519b1a_c02382,acd7cef4d90026094b07632264519b1a_c02383,acd7cef4d90026094b07632264519b1a_c02384,acd7cef4d90026094b07632264519b1a_c02385,acd7cef4d90026094b07632264519b1a_c02386,acd7cef4d90026094b07632264519b1a_c02387,acd7cef4d90026094b07632264519b1a_c02388,acd7cef4d90026094b07632264519b1a_c02389,acd7cef4d90026094b07632264519b1a_c02390,acd7cef4d90026094b07632264519b1a_c02391,acd7cef4d90026094b07632264519b1a_c02392,acd7cef4d90026094b07632264519b1a_c02393,acd7cef4d90026094b07632264519b1a_c02394,acd7cef4d90026094b07632264519b1a_c02395,acd7cef4d90026094b07632264519b1a_c02396,acd7cef4d90026094b07632264519b1a_c02397,acd7cef4d90026094b07632264519b1a_c02398,acd7cef4d90026094b07632264519b1a_c02399,acd7cef4d90026094b07632264519b1a_c02400,acd7cef4d90026094b07632264519b1a_c02401,acd7cef4d90026094b07632264519b1a_c02402,acd7cef4d90026094b07632264519b1a_c02403,acd7cef4d90026094b07632264519b1a_c02404,acd7cef4d90026094b07632264519b1a_c02405,acd7cef4d90026094b07632264519b1a_c02406,acd7cef4d90026094b07632264519b1a_c02407,acd7cef4d90026094b07632264519b1a_c02408,acd7cef4d90026094b07632264519b1a_c02409,acd7cef4d90026094b07632264519b1a_c02410,acd7cef4d90026094b07632264519b1a_c02411,acd7cef4d90026094b07632264519b1a_c02412,acd7cef4d90026094b07632264519b1a_c02413,acd7cef4d90026094b07632264519b1a_c02414,acd7cef4d90026094b07632264519b1a_c02415,acd7cef4d90026094b07632264519b1a_c02416,acd7cef4d90026094b07632264519b1a_c02417,acd7cef4d90026094b07632264519b1a_c02418",Dark-Eyed Junco
session_00399,ad27e959be98163dd5629323f256e3be,ad27e959be98163dd5629323f256e3be_c02420,Dark-Eyed Junco
session_00400,ad27e959be98163dd5629323f256e3be,ad27e959be98163dd5629323f256e3be_c02419,Dark-Eyed Junco
session_00401,ae158d6131bbb960e711d711ba95060e,"ae158d6131bbb960e711d711ba95060e_c02423,ae158d6131bbb960e711d711ba95060e_c02424,ae158d6131bbb960e711d711ba95060e_c02425",Black-Capped Chickadee
session_00402,ae158d6131bbb960e711d711ba95060e,"ae158d6131bbb960e711d711ba95060e_c02421,ae158d6131bbb960e711d711ba95060e_c02422",Black-Capped Chickadee
session_00403,ae70e63677e85b2d0b9bb2ce99b3abcd,"ae70e63677e85b2d0b9bb2ce99b3abcd_c02426,ae70e63677e85b2d0b9bb2ce99b3abcd_c02427,ae70e63677e85b2d0b9bb2ce99b3abcd_c02428,ae70e63677e85b2d0b9bb2ce99b3abcd_c02429",Chickadee
session_00404,aeaa57f55aa688c976f75acaa00f0717,aeaa57f55aa688c976f75acaa00f0717_c02431,Chickadee
session_00405,aeaa57f55aa688c976f75acaa00f0717,aeaa57f55aa688c976f75acaa00f0717_c02430,Black-Capped Chickadee
session_00406,af87c8de1e461754e40a13f392648c98,"af87c8de1e461754e40a13f392648c98_c02432,af87c8de1e461754e40a13f392648c98_c02433",Dark-Eyed Junco
session_00407,b0e4c6ad86ba9b7f792c277872b9d7f7,"b0e4c6ad86ba9b7f792c277872b9d7f7_c02434,b0e4c6ad86ba9b7f792c277872b9d7f7_c02437,b0e4c6ad86ba9b7f792c277872b9d7f7_c02438,b0e4c6ad86ba9b7f792c277872b9d7f7_c02439,b0e4c6ad86ba9b7f792c277872b9d7f7_c02452,b0e4c6ad86ba9b7f792c277872b9d7f7_c02453,b0e4c6ad86ba9b7f792c277872b9d7f7_c02454,b0e4c6ad86ba9b7f792c277872b9d7f7_c02455,b0e4c6ad86ba9b7f792c277872b9d7f7_c02456,b0e4c6ad86ba9b7f792c277872b9d7f7_c02457,b0e4c6ad86ba9b7f792c277872b9d7f7_c02458,b0e4c6ad86ba9b7f792c277872b9d7f7_c02459,b0e4c6ad86ba9b7f792c277872b9d7f7_c02460,b0e4c6ad86ba9b7f792c277872b9d7f7_c02461,b0e4c6ad86ba9b7f792c277872b9d7f7_c02462,b0e4c6ad86ba9b7f792c277872b9d7f7_c02463,b0e4c6ad86ba9b7f792c277872b9d7f7_c02464,b0e4c6ad86ba9b7f792c277872b9d7f7_c02465",Dark-Eyed Junco
session_00408,b0e4c6ad86ba9b7f792c277872b9d7f7,"b0e4c6ad86ba9b7f792c277872b9d7f7_c02435,b0e4c6ad86ba9b7f792c277872b9d7f7_c02436,b0e4c6ad86ba9b7f792c277872b9d7f7_c02443,b0e4c6ad86ba9b7f792c277872b9d7f7_c02444,b0e4c6ad86ba9b7f792c277872b9d7f7_c02445,b0e4c6ad86ba9b7f792c277872b9d7f7_c02446,b0e4c6ad86ba9b7f792c277872b9d7f7_c02447,b0e4c6ad86ba9b7f792c277872b9d7f7_c02448,b0e4c6ad86ba9b7f792c277872b9d7f7_c02449,b0e4c6ad86ba9b7f792c277872b9d7f7_c02450,b0e4c6ad86ba9b7f792c277872b9d7f7_c02451",Dark-Eyed Junco
session_00409,b0e4c6ad86ba9b7f792c277872b9d7f7,"b0e4c6ad86ba9b7f792c277872b9d7f7_c02440,b0e4c6ad86ba9b7f792c277872b9d7f7_c02441,b0e4c6ad86ba9b7f792c277872b9d7f7_c02442",Dark-Eyed Junco
session_00410,b1ed48ca6b69e2b022f8ddaabba6a45b,"b1ed48ca6b69e2b022f8ddaabba6a45b_c02466,b1ed48ca6b69e2b022f8ddaabba6a45b_c02467,b1ed48ca6b69e2b022f8ddaabba6a45b_c02468,b1ed48ca6b69e2b022f8ddaabba6a45b_c02469,b1ed48ca6b69e2b022f8ddaabba6a45b_c02470,b1ed48ca6b69e2b022f8ddaabba6a45b_c02471,b1ed48ca6b69e2b022f8ddaabba6a45b_c02472,b1ed48ca6b69e2b022f8ddaabba6a45b_c02473",Dark-Eyed Junco
session_00411,b1f5911d3eb1b0f0a452f43fb3421b8c,"b1f5911d3eb1b0f0a452f43fb3421b8c_c02474,b1f5911d3eb1b0f0a452f43fb3421b8c_c02475",Black-Capped Chickadee
session_00412,b2bb7f162fc3565aafb63e012e838c6a,"b2bb7f162fc3565aafb63e012e838c6a_c02476,b2bb7f162fc3565aafb63e012e838c6a_c02477,b2bb7f162fc3565aafb63e012e838c6a_c02478",Black-Capped Chickadee
session_00413,b2bb7f162fc3565aafb63e012e838c6a,b2bb7f162fc3565aafb63e012e838c6a_c02479,Chickadee
session_00414,b33b737891b3b598948e9db3e2652ada,"b33b737891b3b598948e9db3e2652ada_c02480,b33b737891b3b598948e9db3e2652ada_c02482,b33b737891b3b598948e9db3e2652ada_c02483,b33b737891b3b598948e9db3e2652ada_c02484,b33b737891b3b598948e9db3e2652ada_c02485,b33b737891b3b598948e9db3e2652ada_c02486,b33b737891b3b598948e9db3e2652ada_c02487,b33b737891b3b598948e9db3e2652ada_c02488,b33b737891b3b598948e9db3e2652ada_c02489,b33b737891b3b598948e9db3e2652ada_c02490,b33b737891b3b598948e9db3e2652ada_c02491,b33b737891b3b598948e9db3e2652ada_c02492,b33b737891b3b598948e9db3e2652ada_c02493,b33b737891b3b598948e9db3e2652ada_c02494,b33b737891b3b598948e9db3e2652ada_c02495,b33b737891b3b598948e9db3e2652ada_c02496",Dark-Eyed Junco
session_00415,b33b737891b3b598948e9db3e2652ada,b33b737891b3b598948e9db3e2652ada_c02481,Dark-Eyed Junco
session_00416,b4570f8bc56448e28e77a08c25e573f4,"b4570f8bc56448e28e77a08c25e573f4_c02501,b4570f8bc56448e28e77a08c25e573f4_c02508,b4570f8bc56448e28e77a08c25e573f4_c02511,b4570f8bc56448e28e77a08c25e573f4_c02512,b4570f8bc56448e28e77a08c25e573f4_c02517,b4570f8bc56448e28e77a08c25e573f4_c02522,b4570f8bc56448e28e77a08c25e573f4_c02532",Dark-Eyed Junco
session_00417,b4570f8bc56448e28e77a08c25e573f4,"b4570f8bc56448e28e77a08c25e573f4_c02497,b4570f8bc56448e28e77a08c25e573f4_c02498,b4570f8bc56448e28e77a08c25e573f4_c02499,b4570f8bc56448e28e77a08c25e573f4_c02500,b4570f8bc56448e28e77a08c25e573f4_c02502,b4570f8bc56448e28e77a08c25e573f4_c02503,b4570f8bc56448e28e77a08c25e573f4_c02504,b4570f8bc56448e28e77a08c25e573f4_c02505,b4570f8bc56448e28e77a08c25e573f4_c02506,b4570f8bc56448e28e77a08c25e573f4_c02507,b4570f8bc56448e28e77a08c25e573f4_c02509,b4570f8bc56448e28e77a08c25e573f4_c02510,b4570f8bc56448e28e77a08c25e573f4_c02513,b4570f8bc56448e28e77a08c25e573f4_c02514,b4570f8bc56448e28e77a08c25e573f4_c02515,b4570f8bc56448e28e77a08c25e573f4_c02516,b4570f8bc56448e28e77a08c25e573f4_c02518,b4570f8bc56448e28e77a08c25e573f4_c02519,b4570f8bc56448e28e77a08c25e573f4_c02520,b4570f8bc56448e28e77a08c25e573f4_c02521,b4570f8bc56448e28e77a08c25e573f4_c02523,b4570f8bc56448e28e77a08c25e573f4_c02524,b4570f8bc56448e28e77a08c25e573f4_c02525,b4570f8bc56448e28e77a08c25e573f4_c02526,b4570f8bc56448e28e77a08c25e573f4_c02527,b4570f8bc56448e28e77a08c25e573f4_c02528,b4570f8bc56448e28e77a08c25e573f4_c02529,b4570f8bc56448e28e77a08c25e573f4_c02530,b4570f8bc56448e28e77a08c25e573f4_c02531",Dark-Eyed Junco
session_00418,b4c1877ece4da2610a33df92fcf9de9a,"b4c1877ece4da2610a33df92fcf9de9a_c02533,b4c1877ece4da2610a33df92fcf9de9a_c02534,b4c1877ece4da2610a33df92fcf9de9a_c02535",Dark-Eyed Junco
session_00419,b4d3259e9a1642c3e308337f9440620d,"b4d3259e9a1642c3e308337f9440620d_c02537,b4d3259e9a1642c3e308337f9440620d_c02539",Dark-Eyed Junco
session_00420,b4d3259e9a1642c3e308337f9440620d,"b4d3259e9a1642c3e308337f9440620d_c02536,b4d3259e9a1642c3e308337f9440620d_c02538,b4d3259e9a1642c3e308337f9440620d_c02540,b4d3259e9a1642c3e308337f9440620d_c02541",Dark-Eyed Junco
session_00421,b51d8522834000678056888676085448,"b51d8522834000678056888676085448_c02542,b51d8522834000678056888676085448_c02543,b51d8522834000678056888676085448_c02544,b51d8522834000678056888676085448_c02545,b51d8522834000678056888676085448_c02546,b51d8522834000678056888676085448_c02547,b51d8522834000678056888676085448_c02548,b51d8522834000678056888676085448_c02549,b51d8522834000678056888676085448_c02550,b51d8522834000678056888676085448_c02551,b51d8522834000678056888676085448_c02552,b51d8522834000678056888676085448_c02553,b51d8522834000678056888676085448_c02554,b51d8522834000678056888676085448_c02555,b51d8522834000678056888676085448_c02556,b51d8522834000678056888676085448_c02557,b51d8522834000678056888676085448_c02558,b51d8522834000678056888676085448_c02559,b51d8522834000678056888676085448_c02560,b51d8522834000678056888676085448_c02561,b51d8522834000678056888676085448_c02562,b51d8522834000678056888676085448_c02563,b51d8522834000678056888676085448_c02564,b51d8522834000678056888676085448_c02565,b51d8522834000678056888676085448_c02566,b51d8522834000678056888676085448_c02567,b51d8522834000678056888676085448_c02568,b51d8522834000678056888676085448_c02569,b51d8522834000678056888676085448_c02570,b51d8522834000678056888676085448_c02571,b51d8522834000678056888676085448_c02572",Dark-Eyed Junco
session_00422,b52129a15aa14a17b746a7043b5bad85,"b52129a15aa14a17b746a7043b5bad85_c02573,b52129a15aa14a17b746a7043b5bad85_c02574,b52129a15aa14a17b746a7043b5bad85_c02575,b52129a15aa14a17b746a7043b5bad85_c02576,b52129a15aa14a17b746a7043b5bad85_c02577,b52129a15aa14a17b746a7043b5bad85_c02578,b52129a15aa14a17b746a7043b5bad85_c02579,b52129a15aa14a17b746a7043b5bad85_c02580,b52129a15aa14a17b746a7043b5bad85_c02581,b52129a15aa14a17b746a7043b5bad85_c02582",Dark-Eyed Junco
session_00423,b6def37e142b55962f89df9d32be8d7f,"b6def37e142b55962f89df9d32be8d7f_c02583,b6def37e142b55962f89df9d32be8d7f_c02584,b6def37e142b55962f89df9d32be8d7f_c02585",Black-Capped Chickadee
session_00424,b6def37e142b55962f89df9d32be8d7f,"b6def37e142b55962f89df9d32be8d7f_c02586,b6def37e142b55962f89df9d32be8d7f_c02587,b6def37e142b55962f89df9d32be8d7f_c02588,b6def37e142b55962f89df9d32be8d7f_c02589",Black-Capped Chickadee
session_00425,b7c9c01fa1cd4876a98252fce5b738a0,"b7c9c01fa1cd4876a98252fce5b738a0_c02591,b7c9c01fa1cd4876a98252fce5b738a0_c02592",Black-Capped Chickadee
session_00426,b7c9c01fa1cd4876a98252fce5b738a0,b7c9c01fa1cd4876a98252fce5b738a0_c02590,Black-Capped Chickadee
session_00427,b7c9c01fa1cd4876a98252fce5b738a0,"b7c9c01fa1cd4876a98252fce5b738a0_c02593,b7c9c01fa1cd4876a98252fce5b738a0_c02594",Black-Capped Chickadee
session_00428,b7e1e2a95b2b2f822c0f2532fa77c237,"b7e1e2a95b2b2f822c0f2532fa77c237_c02605,b7e1e2a95b2b2f822c0f2532fa77c237_c02606,b7e1e2a95b2b2f822c0f2532fa77c237_c02610",Dark-Eyed Junco
session_00429,b7e1e2a95b2b2f822c0f2532fa77c237,"b7e1e2a95b2b2f822c0f2532fa77c237_c02598,b7e1e2a95b2b2f822c0f2532fa77c237_c02609,b7e1e2a95b2b2f822c0f2532fa77c237_c02611,b7e1e2a95b2b2f822c0f2532fa77c237_c02616,b7e1e2a95b2b2f822c0f2532fa77c237_c02617,b7e1e2a95b2b2f822c0f2532fa77c237_c02622,b7e1e2a95b2b2f822c0f2532fa77c237_c02623",Dark-Eyed Junco
session_00430,b7e1e2a95b2b2f822c0f2532fa77c237,"b7e1e2a95b2b2f822c0f2532fa77c237_c02595,b7e1e2a95b2b2f822c0f2532fa77c237_c02596,b7e1e2a95b2b2f822c0f2532fa77c237_c02597,b7e1e2a95b2b2f822c0f2532fa77c237_c02599,b7e1e2a95b2b2f822c0f2532fa77c237_c02607,b7e1e2a95b2b2f822c0f2532fa77c237_c02608,b7e1e2a95b2b2f822c0f2532fa77c237_c02612,b7e1e2a95b2b2f822c0f2532fa77c237_c02613,b7e1e2a95b2b2f822c0f2532fa77c237_c02614,b7e1e2a95b2b2f822c0f2532fa77c237_c02615,b7e1e2a95b2b2f822c0f2532fa77c237_c02618,b7e1e2a95b2b2f822c0f2532fa77c237_c02619,b7e1e2a95b2b2f822c0f2532fa77c237_c02620,b7e1e2a95b2b2f822c0f2532fa77c237_c02621,b7e1e2a95b2b2f822c0f2532fa77c237_c02624",Dark-Eyed Junco
session_00431,b7e1e2a95b2b2f822c0f2532fa77c237,"b7e1e2a95b2b2f822c0f2532fa77c237_c02600,b7e1e2a95b2b2f822c0f2532fa77c237_c02601,b7e1e2a95b2b2f822c0f2532fa77c237_c02602,b7e1e2a95b2b2f822c0f2532fa77c237_c02603,b7e1e2a95b2b2f822c0f2532fa77c237_c02604",Dark-Eyed Junco
session_00432,b7ee3eb86f1123086bbee2a5cc64aa54,"b7ee3eb86f1123086bbee2a5cc64aa54_c02626,b7ee3eb86f1123086bbee2a5cc64aa54_c02627,b7ee3eb86f1123086bbee2a5cc64aa54_c02628,b7ee3eb86f1123086bbee2a5cc64aa54_c02629,b7ee3eb86f1123086bbee2a5cc64aa54_c02630,b7ee3eb86f1123086bbee2a5cc64aa54_c02632,b7ee3eb86f1123086bbee2a5cc64aa54_c02633,b7ee3eb86f1123086bbee2a5cc64aa54_c02634,b7ee3eb86f1123086bbee2a5cc64aa54_c02635,b7ee3eb86f1123086bbee2a5cc64aa54_c02638,b7ee3eb86f1123086bbee2a5cc64aa54_c02639,b7ee3eb86f1123086bbee2a5cc64aa54_c02640,b7ee3eb86f1123086bbee2a5cc64aa54_c02641,b7ee3eb86f1123086bbee2a5cc64aa54_c02642,b7ee3eb86f1123086bbee2a5cc64aa54_c02643",Dark-Eyed Junco
session_00433,b7ee3eb86f1123086bbee2a5cc64aa54,"b7ee3eb86f1123086bbee2a5cc64aa54_c02631,b7ee3eb86f1123086bbee2a5cc64aa54_c02636,b7ee3eb86f1123086bbee2a5cc64aa54_c02637",Dark-Eyed Junco
session_00434,b7ee3eb86f1123086bbee2a5cc64aa54,b7ee3eb86f1123086bbee2a5cc64aa54_c02625,Dark-Eyed Junco
session_00435,b845b3224e8855a693f90c110cde67fe,"b845b3224e8855a693f90c110cde67fe_c02644,b845b3224e8855a693f90c110cde67fe_c02645,b845b3224e8855a693f90c110cde67fe_c02646,b845b3224e8855a693f90c110cde67fe_c02648,b845b3224e8855a693f90c110cde67fe_c02650,b845b3224e8855a693f90c110cde67fe_c02651,b845b3224e8855a693f90c110cde67fe_c02652,b845b3224e8855a693f90c110cde67fe_c02653,b845b3224e8855a693f90c110cde67fe_c02654,b845b3224e8855a693f90c110cde67fe_c02655,b845b3224e8855a693f90c110cde67fe_c02656,b845b3224e8855a693f90c110cde67fe_c02657,b845b3224e8855a693f90c110cde67fe_c02659,b845b3224e8855a693f90c110cde67fe_c02660",Dark-Eyed Junco
session_00436,b845b3224e8855a693f90c110cde67fe,"b845b3224e8855a693f90c110cde67fe_c02647,b845b3224e8855a693f90c110cde67fe_c02649,b845b3224e8855a693f90c110cde67fe_c02658",Dark-Eyed Junco
session_00437,b8ca0989c1fe6524409499cd3e090d5f,"b8ca0989c1fe6524409499cd3e090d5f_c02661,b8ca0989c1fe6524409499cd3e090d5f_c02662,b8ca0989c1fe6524409499cd3e090d5f_c02663,b8ca0989c1fe6524409499cd3e090d5f_c02664,b8ca0989c1fe6524409499cd3e090d5f_c02665,b8ca0989c1fe6524409499cd3e090d5f_c02666,b8ca0989c1fe6524409499cd3e090d5f_c02667,b8ca0989c1fe6524409499cd3e090d5f_c02668,b8ca0989c1fe6524409499cd3e090d5f_c02670,b8ca0989c1fe6524409499cd3e090d5f_c02671,b8ca0989c1fe6524409499cd3e090d5f_c02673,b8ca0989c1fe6524409499cd3e090d5f_c02674,b8ca0989c1fe6524409499cd3e090d5f_c02675,b8ca0989c1fe6524409499cd3e090d5f_c02677,b8ca0989c1fe6524409499cd3e090d5f_c02678,b8ca0989c1fe6524409499cd3e090d5f_c02680,b8ca0989c1fe6524409499cd3e090d5f_c02681,b8ca0989c1fe6524409499cd3e090d5f_c02682,b8ca0989c1fe6524409499cd3e090d5f_c02684,b8ca0989c1fe6524409499cd3e090d5f_c02686,b8ca0989c1fe6524409499cd3e090d5f_c02688,b8ca0989c1fe6524409499cd3e090d5f_c02689,b8ca0989c1fe6524409499cd3e090d5f_c02690,b8ca0989c1fe6524409499cd3e090d5f_c02692",Dark-Eyed Junco
